! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Sunday, 08 April 2018 17:54:25
! TIMEZONE (UTC-03:00) Brasilia
! NAME Keysight Technologies
! MODEL N9952A
! SERIAL US55240250
! FIRMWARE_VERSION A.09.12
! CORRECTION 
! Application SA
! Trace TIMESTAMP: 2018-04-08 17:54:25Z
! Trace GPS Info...
! GPS Latitude: 22 15.47427 S
! GPS Longitude: 45 41.73954 W
! GPS Seconds Since Last Read: 0
! CHECKSUM 0371155866
! DATA Freq,SA Clear-Write,SA Blank,SA Blank,SA Blank
! FREQ UNIT Hz
! DATA UNIT dBm
BEGIN
28000002997,-88.5112531089517,0,0,0
28000002997,-88.4285038898773,0,0,0
28000002997,-88.6968101484764,0,0,0
28000002997,-88.1224479155788,0,0,0
28000002997,-88.090961444615,0,0,0
28000002997,-87.6165186878635,0,0,0
28000002997,-87.0308681674137,0,0,0
28000002997,-87.1845736251496,0,0,0
28000002997,-88.0972624119082,0,0,0
28000002997,-87.8714519868742,0,0,0
28000002997,-87.467716008158,0,0,0
28000002997,-87.8565730192239,0,0,0
28000002997,-87.5814328386157,0,0,0
28000002997,-86.9752960397595,0,0,0
28000002997,-86.7862939883973,0,0,0
28000002997,-86.6983474233114,0,0,0
28000002997,-86.2596292828561,0,0,0
28000002997,-86.8337700795989,0,0,0
28000002997,-87.2538322059707,0,0,0
28000002997,-86.8313364891474,0,0,0
28000002997,-86.7252134635069,0,0,0
28000002997,-87.6425651055037,0,0,0
28000002997,-87.1538288141782,0,0,0
28000002997,-86.2600215467256,0,0,0
28000002997,-87.098720994425,0,0,0
28000002997,-87.2342448489595,0,0,0
28000002997,-86.7977058220566,0,0,0
28000002997,-86.8021964828968,0,0,0
28000002997,-87.0683673232732,0,0,0
28000002997,-86.4875200411762,0,0,0
28000002997,-86.7693360028899,0,0,0
28000002997,-87.0169373531758,0,0,0
28000002997,-87.4239885065686,0,0,0
28000002997,-86.3697760937238,0,0,0
28000002997,-87.2146368958028,0,0,0
28000002997,-86.9897816525876,0,0,0
28000002997,-86.8437465761445,0,0,0
28000002997,-86.6711879335285,0,0,0
